school_id,year,school,charter,level,town,lat,long,african_american,asian,hispanic,white,native,male,female,first_lang_not_eng_num,first_lang_not_eng_per,ELL_num,ELL_per,disabilities_num,disabilities_per,low_inc_num,low_inc_per,total
350146,2017,Condon K-8,0,Middle,South Boston,42.3383742,-71.0526553,34.9,7.4,31.6,22.5,0.1,50.5,49.5,366,43.3,288,34,184,21.7,547,64.7,846
350154,2017,James J Chittick,0,Primary,Mattapan,42.2672576,-71.1052436,64.2,1.7,26.7,3.7,0,55.1,44.9,63,21.3,52,17.6,78,26.4,201,67.9,296
350156,2017,James Otis,0,Primary,East Boston,42.37528,-71.0338514,5,2,69.1,22.4,0,48.5,51.5,284,71.4,252,63.3,36,9,198,49.7,398
350485,2017,James P Timilty Middle,0,Middle,Roxbury,42.3307222,-71.0911426,29.4,1.6,65.8,0.5,0,53.1,46.9,219,59,139,37.5,89,24,261,70.4,371
350153,2017,James W Hennigan,0,Middle,Jamaica Plain,42.3259073,-71.1066944,27.7,2.2,62.1,6.1,0,50.3,49.7,369,57.8,304,47.6,129,20.2,437,68.5,638
350172,2017,John D Philbrick,0,Primary,Roslindale,42.2853968,-71.1177891,40.7,1.2,32.6,22.1,0,52.9,47.1,40,23.3,33,19.2,21,12.2,82,47.7,172
350166,2017,John F Kennedy,0,Primary,Jamaica Plain,42.3218226,-71.1053946,20.4,1,71.5,4.7,0,50,50,220,57.6,195,51,59,15.4,262,68.6,382
350179,2017,John W McCormack,0,Middle,Dorchester,42.31789,-71.0431838,32,7.2,55,5,0,51.4,48.6,246,55.4,134,30.2,107,24.1,322,72.5,444
350180,2017,John Winthrop,0,Primary,Dorchester,42.3181224,-71.0756367,58.4,2.7,31.9,0.9,0.6,46.5,53.5,117,35.6,84,25.5,41,12.5,235,71.4,329
350182,2017,Joseph J Hurley,0,Middle,Boston,42.3387493,-71.0776795,6.2,0.6,72.5,18.1,0,49.3,50.7,230,65.2,188,53.3,42,11.9,183,51.8,353
350183,2017,Joseph Lee,0,Middle,Dorchester,42.2921013,-71.08014,53.4,6.3,28.8,6.3,0,56,44,176,27.5,114,17.8,233,36.5,424,66.4,639
350184,2017,Joseph P Manning,0,Primary,Jamaica Plain,42.3055765,-71.1315295,19,3.8,27.8,41.1,0,53.2,46.8,20,12.7,12,7.6,51,32.3,48,30.4,158
350181,2017,Joseph P Tynan,0,Primary,South Boston,42.3348681,-71.039098,39.2,8.2,27.6,18.7,0,58.2,41.8,92,34.3,81,30.2,101,37.7,215,80.2,268
350286,2017,Josiah Quincy,0,Primary,Boston,42.3483392,-71.0644847,15.7,57.1,13.5,9.7,0.1,50.2,49.8,564,66,493,57.7,132,15.5,470,55,854
350190,2017,Joyce Kilmer,0,Middle,West Roxbury,42.271834,-71.1625431,13.6,8.7,17.5,54.9,0,54.3,45.7,100,23,52,12,96,22.1,105,24.1,435
350376,2017,King K-8,0,Middle,Dorchester,42.3110873,-71.076426,63.3,0.8,30,1.2,0.2,51.4,48.6,141,28.8,108,22,86,17.6,377,76.9,490
350383,2017,Lilla G. Frederick Middle School,0,Middle,Dorchester,42.3091746,-71.0755999,45.9,9.2,40.7,1.3,0,53,47,285,54.9,215,41.4,151,29.1,359,69.2,519
350262,2017,Lyndon,0,Middle,West Roxbury,42.2829874,-71.1584982,8.8,2.1,33,53.4,0,51.7,48.3,177,30.4,111,19.1,105,18,157,27,582
350004,2017,Lyon K-8,0,Middle,Brighton,42.3510767,-71.1614224,15.8,10.1,30.9,36,0,55.4,44.6,32,23,8,5.8,47,33.8,43,30.9,139
350215,2017,Manassah E Bradley,0,Primary,East Boston,42.3916287,-71.0050532,4.9,6.3,54.9,30.4,0,50,50,171,59.8,109,38.1,38,13.3,126,44.1,286
350656,2017,Mario Umana Academy,0,Middle,East Boston,42.378529,-71.0405452,3.6,1.8,85.8,7.8,0,52.5,47.5,725,78.6,495,53.7,146,15.8,491,53.3,922
350227,2017,Mather,0,Primary,Dorchester,42.3083362,-71.0609659,37.8,31.3,18,6.6,0.5,49.1,50.9,306,49.6,269,43.6,84,13.6,372,60.3,617
350229,2017,Maurice J Tobin,0,Middle,Roxbury,42.3329518,-71.0983383,31.8,0.2,63.7,1.9,0.2,50.5,49.5,197,42.4,157,33.8,70,15.1,351,75.5,465
350231,2017,Michael J Perkins,0,Primary,South Boston,42.3312963,-71.0505661,42.9,2.1,38.7,11.3,1.3,46.2,53.8,62,26.1,44,18.5,23,9.7,201,84.5,238
350378,2017,Mildred Avenue K-8,0,Middle,Mattapan,42.2768433,-71.0905747,66.3,1.2,26.5,2.2,1.8,50.5,49.5,183,36.2,131,25.9,116,23,347,68.7,505
350382,2017,Mission Hill School,0,Middle,Jamaica Plain,42.3071417,-71.1143075,20.7,0.5,39.2,31.8,0.5,58.5,41.5,48,22.1,37,17.1,72,33.2,102,47,217
350237,2017,Mozart,0,Primary,Roslindale,42.2812565,-71.1410917,26.9,5.7,21.1,37.1,0.6,57.7,42.3,44,25.1,36,20.6,34,19.4,68,38.9,175
350243,2017,Nathan Hale,0,Primary,Roxbury,42.3255223,-71.0911426,50.6,2.9,36.8,5.2,0,46,54,41,23.6,26,14.9,22,12.6,110,63.2,174
350138,2017,O W Holmes,0,Primary,Dorchester,42.2966682,-71.0757321,60.3,2.7,27.7,2.7,0.3,53.3,46.7,79,21.5,64,17.4,106,28.8,263,71.5,368
350575,2017,O'Bryant School Math/Science,0,High,Roxbury,42.330843,-71.0883859,32.8,22.5,30.8,11.1,0.4,44.3,55.7,762,53,51,3.5,50,3.5,643,44.7,1437
350255,2017,Oliver Hazard Perry,0,Middle,South Boston,42.3321548,-71.0301834,17.1,3.2,17.1,58.6,0,57.2,42.8,50,22.5,42,18.9,50,22.5,96,43.2,222
350257,2017,Orchard Gardens,0,Middle,Roxbury,42.3305706,-71.0772767,46.8,1.5,46.7,2,0.5,51.2,48.8,592,66.8,481,54.3,110,12.4,598,67.5,886
350264,2017,Patrick J Kennedy,0,Primary,East Boston,42.3784762,-71.0304156,2.4,2,88.6,6.4,0,53.2,46.8,262,88.2,221,74.4,44,14.8,149,50.2,297
350268,2017,Paul A Dever,0,Primary,Dorchester,42.3175319,-71.0430446,22.9,5.5,64.3,4.3,0.2,53.5,46.5,241,58.1,223,53.7,59,14.2,329,79.3,415
350278,2017,Phineas Bates,0,Primary,Roslindale,42.2776006,-71.1353358,27.5,5.7,37.1,23.9,0.4,51.1,48.9,97,34.6,70,25,58,20.7,132,47.1,280
350565,2017,Quincy Upper School,0,High,Boston,42.348382,-71.0688585,21.3,51,20.4,4.3,0.2,55.1,44.9,345,68.2,82,16.2,86,17,322,63.6,506
350691,2017,Rafael Hernandez,0,Middle,Roxbury,42.3139305,-71.0981062,2.2,0,90.4,5.4,0,45.5,54.5,310,76.2,249,61.2,27,6.6,239,58.7,407
350240,2017,Richard J Murphy,0,Middle,Dorchester,42.2945285,-71.0494046,18.7,38.9,20,18.3,0.3,53.5,46.5,447,47.3,236,24.9,144,15.2,415,43.9,946
350298,2017,Roger Clap,0,Primary,Dorchester,42.323205,-71.0581667,37.6,5.9,28.8,25.3,0.6,47.1,52.9,55,32.4,46,27.1,32,18.8,86,50.6,170
350302,2017,Samuel Adams,0,Primary,East Boston,42.3654657,-71.0348265,4.1,0.3,75.5,18,0.7,53.1,46.9,227,77.2,212,72.1,62,21.1,149,50.7,294
350304,2017,Samuel W Mason,0,Primary,Roxbury,42.3260691,-71.0712727,49.4,1.7,37.2,6.1,0.4,56.7,43.3,84,36.4,62,26.8,67,29,145,62.8,231
350308,2017,Sarah Greenwood,0,Middle,Dorchester,42.2965967,-71.0806571,23.6,0,73.7,1,0,51.6,48.4,246,61.7,191,47.9,99,24.8,278,69.7,399
350657,2017,TechBoston Academy,0,High,Dorchester,42.2845763,-71.0761888,65.9,3.8,24.2,2.9,0.4,55.5,44.5,441,45.4,221,22.7,215,22.1,647,66.6,972
350328,2017,Thomas J Kenny,0,Primary,Dorchester,42.286508,-71.0532589,41.3,17.2,20.5,16.6,0.3,53.9,46.1,129,38.9,120,36.1,57,17.2,225,67.8,332
350167,2017,UP Academy Holland,0,Primary,Dorchester,42.306095,-71.0737333,43.5,4.6,41.8,3.6,0,50.9,49.1,342,45.1,252,33.2,101,13.3,548,72.2,759
350346,2017,Warren-Prescott,0,Middle,Charlestown,42.3779217,-71.0644944,13.7,5.3,24.4,51.4,0.3,53.6,46.4,129,22.2,72,12.4,92,15.8,253,43.5,582
350445,2017,Washington Irving Middle,0,Middle,Roslindale,42.2835517,-71.1250771,41.3,1.2,47.4,7.3,0.6,51.7,48.3,130,37.8,62,18,91,26.5,209,60.8,344
350366,2017,William E Russell,0,Primary,Dorchester,42.3203569,-71.0595731,29.9,11.9,51.7,2.1,0.8,50.9,49.1,259,67.3,228,59.2,43,11.2,228,59.2,385
350360,2017,William Ellery Channing,0,Primary,Hyde Park,42.2516064,-71.1333863,48.8,1.6,38.9,7.8,0,45.9,54.1,74,30.3,54,22.1,21,8.6,141,57.8,244
350258,2017,William H Ohrenberger,0,Middle,West Roxbury,42.2606471,-71.1495862,23.4,4.7,44,23.6,0.2,56,44,253,42,151,25.1,118,19.6,279,46.3,602
350363,2017,William McKinley,0,High,Boston,42.3443482,-71.0735011,47.8,0.9,37.4,10.4,0.3,72.4,27.6,94,27.9,73,21.7,324,96.1,251,74.5,337
350370,2017,William Monroe Trotter,0,Middle,Dorchester,42.3156095,-71.0881251,59.9,0.6,32.5,2.8,0,52.1,47.9,104,19.4,88,16.4,86,16,401,74.8,536
350374,2017,Winship Elementary,0,Primary,Brighton,42.3476163,-71.1554811,18.5,12.3,36.2,28,0,54.7,45.3,115,47.3,74,30.5,31,12.8,107,44,243
350380,2017,Young Achievers,0,Middle,Mattapan,42.2818705,-71.094253,52.6,0,44.2,1.5,0.2,51.4,48.6,220,37.8,176,30.2,134,23,385,66.2,582
4490305,2017,Boston Collegiate Charter School,1,High,Dorchester,42.3217516,-71.0607802,27.5,2.2,19.7,47.5,0.7,48.1,51.9,76,11.2,23,3.4,122,17.9,200,29.4,680
4110305,2017,Boston Green Academy Horace Mann Charter School,1,High,Brighton,42.35031,-71.1455479,54.8,0.8,32.6,7.4,0,51.5,48.5,157,33,62,13,96,20.2,291,61.1,476
4160305,2017,Boston Preparatory Charter Public School,1,High,Hyde Park,42.262077,-71.1105474,69.2,1,24.8,2.4,0.5,51.8,48.2,83,20,42,10.1,92,22.2,162,39,415
4810550,2017,Boston Renaissance Charter Public School,1,Primary,Hyde Park,42.2504828,-71.1265626,64.1,0.3,31,1.5,0.1,49.3,50.7,186,19.5,66,6.9,120,12.6,461,48.3,955
360325,2017,Bourne Middle School,0,Middle,Bourne,41.7386769,-70.5927669,1.4,2.4,3,89.5,0.8,49.1,50.9,12,1.7,4,0.6,105,14.8,156,21.9,711
360005,2017,Bournedale Elementary School,0,Primary,Bournedale,41.7599963,-70.5800704,1.6,0.7,3.7,89.6,0.9,53.3,46.7,0,0,0,0,78,18,117,27,433
360010,2017,Peebles Elementary School,0,Primary,Bourne,41.741759,-70.593221,2.3,1.4,3.7,86.5,2,50.1,49.9,4,1.1,4,1.1,58,16.3,103,29,355
380013,2017,Spofford Pond,0,Primary,Boxford,42.6970171,-71.0173683,0.2,3.3,2.6,91.4,0,50.9,49.1,7,1.6,5,1.2,86,20.1,16,3.7,428
390005,2017,Boylston Elementary,0,Primary,Boylston,42.3312981,-71.7394493,1.4,4.8,3.4,86,0.7,48.1,51.9,24,8.2,8,2.7,30,10.2,25,8.5,293
400033,2017,Archie T Morrison,0,Primary,Braintree,42.2102598,-70.9791063,8.6,13.3,5.2,70.8,0,49.4,50.6,62,14.7,41,9.7,71,16.9,119,28.3,421
400050,2017,Donald Ross,0,Primary,Braintree,42.2287561,-70.986954,7.1,17.7,7.8,64.5,1.4,55,45,88,31.2,43,15.2,35,12.4,91,32.3,282
400305,2017,East Middle School,0,Middle,Braintree,42.2197083,-70.9882078,6.8,13.5,3.8,73.5,0.4,51.4,48.6,77,10.5,15,2,148,20.2,146,19.9,733
400015,2017,Highlands,0,Primary,Braintree,42.1777084,-71.0054814,2.6,13.6,2.6,80.5,0.5,49.2,50.8,38,8.9,16,3.8,73,17.2,47,11.1,425
400005,2017,Hollis,0,Primary,Braintree,42.2158214,-71.002649,2.8,17.2,4.8,73.3,0.5,53.1,46.9,74,17,27,6.2,122,28,63,14.5,435
400025,2017,Liberty,0,Primary,Braintree,42.187075,-70.9932228,1.6,24.3,5.1,67.4,0,47.8,52.2,69,15.4,33,7.4,63,14.1,50,11.2,448
400020,2017,Mary E Flaherty School,0,Primary,Braintree,42.2214002,-71.017668,2.2,22.4,5.1,68.2,0.3,49.6,50.4,65,17.5,28,7.5,70,18.9,63,17,371
400310,2017,South Middle School,0,Middle,Braintree,42.1842079,-70.9974343,2.2,16.1,3.8,76.7,0.1,48.7,51.3,72,10.6,14,2.1,140,20.7,106,15.7,677
410010,2017,Eddy Elementary,0,Primary,Brewster,41.7616793,-70.0697592,2.6,1.3,4.7,88.4,0,50.6,49.4,12,5.2,5,2.1,42,18,56,24,233
4170205,2017,Bridge Boston Charter School,1,Primary,Roxbury,42.3167177,-71.0832969,60.7,1.5,33,0.4,0.7,46.4,53.6,113,42.3,68,25.5,52,19.5,146,54.7,267
6250320,2017,Bridgewater Middle School,0,Middle,Bridgewater,41.9897006,-70.9924321,3.6,0.8,2,89.7,0,54.2,45.8,7,1.4,2,0.4,67,13.2,61,12.1,506
6250050,2017,Laliberte Elementary School,0,Primary,Raynham,41.933923,-71.029351,4.6,1.8,2,89,0.4,54.2,45.8,12,2.4,5,1,75,15,87,17.4,500
6250002,2017,Mitchell Elementary School,0,Primary,Bridgewater,41.9893098,-70.9846186,6,1.6,2.7,86.1,0,52.9,47.1,30,3,17,1.7,181,17.9,169,16.7,1010
6250315,2017,Raynham Middle School,0,Middle,Raynham,41.944921,-71.035935,2.7,2.3,2.7,88.6,0,49.5,50.5,36,5.2,5,0.7,86,12.4,116,16.8,691
6250300,2017,Williams Intermediate School,0,Primary,Bridgewater,41.9842305,-70.9794814,3.5,1.1,3,86.6,0.4,53.3,46.7,26,3.3,11,1.4,135,17,138,17.4,792
430005,2017,Brimfield Elementary,0,Primary,Brimfield,42.1188365,-72.2015415,3.5,1.8,0.4,94.4,0,49.1,50.9,0,0,0,0,37,13,50,17.5,285
440421,2017,Ashfield Middle School,0,Middle,Brockton,42.1032881,-70.9955711,42.7,1.6,9.2,41.7,0.2,50.7,49.3,160,32.9,92,18.9,83,17,221,45.4,487
440010,2017,Brookfield,0,Primary,Brockton,42.1178392,-71.0099553,55.4,1.7,10.4,28.3,0.2,52.5,47.5,261,41.3,216,34.2,66,10.4,333,52.7,632
440110,2017,Downey,0,Primary,Brockton,42.077899,-70.9939309,51.5,2.1,16.8,21.7,0.9,56.6,43.4,121,18.5,57,8.7,177,27,420,64.1,655
440001,2017,Dr W Arnone Community School,0,Primary,Brockton,42.0801202,-71.0249831,62,0.2,18.2,11,1,54.2,45.8,215,26.6,98,12.1,146,18.1,525,65,808
440405,2017,East Middle School,0,Middle,Brockton,42.0857895,-71.0006554,69.8,0.7,11.3,13.5,0,55.2,44.8,308,57,208,38.5,113,20.9,328,60.7,540
440023,2017,Edgar B Davis,0,Middle,Brockton,42.0555859,-70.999403,60.9,0.3,14.7,17.9,0.2,49.6,50.4,402,38.6,229,22,81,7.8,591,56.7,1042
440400,2017,Huntington Therapeutic Day School,0,High,Brockton,42.0626037,-71.0196435,41.7,0,14.6,41.7,0,66.7,33.3,7,14.6,5,10.4,48,100,38,79.2,48
440045,2017,Hancock,0,Primary,Brockton,42.085436,-71.0665836,46,3.6,8.7,36.1,0.4,50.4,49.6,128,19.2,52,7.8,40,6,309,46.3,667
440055,2017,Gilmore Elementary School,0,Primary,Brockton,42.0666813,-71.012725,76.4,0.2,12.9,6.3,0.4,51.6,48.4,278,50.4,193,35,39,7.1,349,63.2,552
440017,2017,John F Kennedy,0,Primary,Brockton,42.0596952,-71.0372588,44.6,5.1,11.1,31.4,0,50.1,49.9,165,27.3,115,19,65,10.7,263,43.5,605
440422,2017,Joseph F. Plouffe Academy,0,Middle,Brockton,42.0808031,-71.0117499,39.2,2.6,26.7,25,0.4,48.2,51.8,250,36.1,88,12.7,94,13.6,315,45.5,693
440065,2017,Louis F Angelo Elementary,0,Primary,Brockton,42.0951947,-71.0197828,53.2,6.3,13.1,22.1,0.8,51.8,48.2,320,36.2,186,21.1,166,18.8,485,54.9,883
440003,2017,Manthala George Jr. School,0,Primary,Brockton,42.0964056,-71.0400926,36.4,0.4,46.5,11.9,0.8,50.5,49.5,411,46.1,300,33.7,157,17.6,492,55.2,891
440002,2017,Mary E. Baker School,0,Primary,Brockton,42.09318,-70.9901581,50.2,1.7,12.9,31,0.1,51.8,48.2,199,26.3,134,17.7,103,13.6,367,48.5,757
440410,2017,North Middle School,0,Middle,Brockton,42.1023527,-71.0292578,70.9,2.1,14.5,8.9,0.2,53,47,303,53.7,189,33.5,91,16.1,341,60.5,564
440078,2017,Oscar F Raymond,0,Primary,Brockton,42.1028695,-71.0301887,76.5,0.7,8.9,10,0.5,53.1,46.9,422,48.6,295,34,75,8.6,567,65.3,868
440415,2017,South Middle School,0,Middle,Brockton,42.0602226,-71.0203399,51.3,3.1,16,22.8,0,52.8,47.2,169,32.9,70,13.6,88,17.2,262,51.1,513
440420,2017,West Middle School,0,Middle,Brockton,42.0794385,-71.0458767,50.6,3.5,14.9,24.8,0.3,49.8,50.2,177,28.1,48,7.6,115,18.3,306,48.6,629
4280305,2017,Brooke Charter School,1,High,Roslindale,42.2819735,-71.1219206,54.5,1.9,35.8,5.4,0.4,48.8,51.2,594,36.9,107,6.7,143,8.9,730,45.4,1608
450005,2017,Brookfield Elementary,0,Primary,Brookfield,42.2148826,-72.1024114,0.3,0,4.1,90.6,0.3,49.4,50.6,5,1.6,2,0.6,24,7.5,78,24.5,318
460005,2017,Edith C Baker,0,Middle,Chestnut Hill,42.3034112,-71.1587849,5.1,25.4,10.1,51.3,0,50.8,49.2,283,37,100,13.1,107,14,62,8.1,764
460015,2017,Edward Devotion,0,Middle,Brookline,42.3304928,-71.1220598,4.9,12.9,13.4,58.8,0,51.9,48.1,323,40.5,122,15.3,118,14.8,96,12,798
460025,2017,Heath,0,Middle,Chestnut Hill,42.3281134,-71.1484722,3.8,17.6,9,60.9,0,49.1,50.7,130,22.5,33,5.7,53,9.2,28,4.8,578
460045,2017,John D Runkle,0,Middle,Brookline,42.3340239,-71.1421594,3.1,15.2,10.1,60.8,0,51.9,48.1,155,25.3,47,7.7,118,19.2,29,4.7,613
460030,2017,Lawrence,0,Middle,Brookline,42.3392514,-71.1141683,5.8,31.5,8.4,46.1,0,51.8,48.2,281,39.5,153,21.5,91,12.8,74,10.4,711
460020,2017,Michael Driscoll,0,Middle,Brookline,42.3414911,-71.1371462,5.3,14.7,7.5,57.8,0.2,51.2,48.8,149,24.8,55,9.2,91,15.2,36,6,600
460040,2017,Pierce,0,Middle,Brookline,42.335045,-71.1207853,5.2,20.7,10.3,55.5,0,48.8,51.2,258,30.2,127,14.9,76,8.9,81,9.5,854
460035,2017,William H Lincoln,0,Middle,Brookline,42.3284886,-71.1293765,9.9,22.2,12,48.4,0,49.5,50.5,175,30.4,82,14.2,106,18.4,82,14.2,576
480007,2017,Fox Hill,0,Primary,Burlington,42.5175778,-71.1966584,5.7,21.1,4.9,64.4,0,53.6,46.4,84,21.6,27,7,45,11.6,34,8.8,388
480035,2017,Francis Wyman Elementary,0,Primary,Burlington,42.501806,-71.215396,9.8,19.8,7.2,60.1,0.2,49.1,50.9,105,19.8,39,7.4,60,11.3,67,12.7,529
480303,2017,Marshall Simonds Middle,0,Middle,Burlington,42.502078,-71.1811759,5.6,11.3,4.6,73.9,0.4,53,46.9,102,12.4,11,1.3,92,11.2,81,9.9,821
480015,2017,Memorial,0,Primary,Burlington,42.5005424,-71.1835621,5.2,18.1,4.4,66.1,0.5,52.1,47.9,77,19.9,23,6,51,13.2,47,12.2,386
480020,2017,Pine Glen Elementary,0,Primary,Burlington,42.5223037,-71.2071562,3.1,16,6.5,70.7,0,45.6,54.4,52,17.7,34,11.6,35,11.9,33,11.2,294
490006,2017,Amigos School,0,Middle,Cambridge,42.3629904,-71.1082255,5,3.4,43.3,39.1,0,44.3,55.7,149,39.3,22,5.8,45,11.9,73,19.3,379
490305,2017,Cambridge Street Upper School,0,Middle,Cambridge,42.3695056,-71.0865278,30.3,9.6,17.6,35.2,1.1,49.8,50.2,63,24.1,9,3.4,73,28,87,33.3,261
490007,2017,Cambridgeport,0,Primary,Cambridge,42.3693603,-71.0978276,19.9,8,10,54,0,55,45,52,16.7,16,5.1,48,15.4,86,27.7,311
490090,2017,Fletcher/Maynard Academy,0,Primary,Cambridge,42.3668461,-71.0959243,49.6,8.8,15.4,20.4,0.4,51.5,48.5,61,23.5,29,11.2,71,27.3,113,43.5,260
490080,2017,Graham and Parks,0,Primary,Cambridge,42.3828869,-71.1236381,18.9,20.9,5.9,49.2,0,51,49,198,50.5,143,36.5,71,18.1,90,23,392
490020,2017,Haggerty,0,Primary,Cambridge,42.3781208,-71.1524555,22.5,13.4,6.3,46.2,0,49.8,50.2,77,30.4,19,7.5,46,18.2,63,24.9,253
490065,2017,John M Tobin,0,Primary,Cambridge,42.3844033,-71.1397456,25.1,15.1,11,38.5,0.7,50.9,49.1,88,30.2,8,2.7,47,16.2,77,26.5,291
490040,2017,Kennedy-Longfellow,0,Primary,Cambridge,42.3695056,-71.0865278,18.4,19.9,17.7,37.2,0,52.3,47.7,104,39.1,68,25.6,38,14.3,95,35.7,266
490035,2017,King Open,0,Primary,Cambridge,42.3709829,-71.1038626,18.2,8.9,16.6,45.8,0.3,52.6,47.4,75,23.1,19,5.8,86,26.5,89,27.4,325
490005,2017,Maria L. Baldwin,0,Primary,Cambridge,42.3823558,-71.1168143,17.4,9.6,12.9,48.6,0.3,48.9,51.1,74,20.8,16,4.5,76,21.3,83,23.3,356
490030,2017,Martin Luther King Jr.,0,Primary,Cambridge,42.3670495,-71.1128252,26.2,22.4,6.6,27.4,0,50.5,49.5,101,31.9,21,6.6,48,15.1,81,25.6,317
490045,2017,Morse,0,Primary,Cambridge,42.3558719,-71.1127756,23.2,13.1,10.8,41.5,0.7,52.9,47.1,64,20.9,21,6.9,86,28.1,115,37.6,306
490050,2017,Peabody,0,Primary,Cambridge,42.3922447,-71.1282134,24.4,12.3,6.6,49.1,0,47.8,52.2,67,21.2,13,4.1,70,22.2,77,24.4,316
490310,2017,Putnam Avenue Upper School,0,Middle,Cambridge,42.3670478,-71.1133073,35.9,10.7,17.6,25.6,0.4,47.7,52.3,56,21.4,3,1.1,68,26,109,41.6,262
490315,2017,Rindge Avenue Upper School,0,Middle,Cambridge,42.3922447,-71.1282134,30.9,9.8,10.5,40,0.7,52.7,47.3,46,16.7,4,1.5,73,26.5,77,28,275
490320,2017,Vassal Lane Upper School,0,Middle,Cambridge,42.3844033,-71.1397456,26.1,14.2,6.7,44,0.7,48.5,51.5,98,36.6,24,9,64,23.9,82,30.6,268
500020,2017,Dean S Luce,0,Primary,Canton,42.1603569,-71.1334327,10,12.6,4.7,65.4,0.2,48,52,34,6.9,24,4.9,42,8.5,79,16.1,492
500017,2017,John F Kennedy,0,Primary,Canton,42.1753463,-71.1424843,5.4,11.5,3.4,75.6,0,53.6,46.4,20,4,18,3.6,60,11.9,44,8.7,504
500012,2017,Lt Peter M Hansen,0,Primary,Canton,42.183294,-71.1289764,13.7,10.8,5.8,63.7,0,48.4,51.6,22,4.4,13,2.6,44,8.8,76,15.1,502
500305,2017,Wm H Galvin Middle,0,Middle,Canton,42.1857859,-71.1319837,11.3,10.1,4.7,69.8,0,49.2,50.8,49,6.2,13,1.7,107,13.6,122,15.5,786
4320530,2017,Cape Cod Lighthouse Charter School,1,Middle,East Harwich,41.7115324,-70.0242937,1.2,1.2,4.5,87.7,0,42.8,57.2,2,0.8,2,0.8,32,13.2,35,14.4,243
510025,2017,Carlisle School,0,Middle,Carlisle,42.52644,-71.3490047,0.5,11.5,3.2,76.1,0,54.9,45.1,39,6.6,19,3.2,76,12.9,15,2.5,590
520015,2017,Carver Elementary School,0,Primary,Carver,41.8908379,-70.7747936,1.3,0.3,1,96.3,0,50.4,49.6,6,0.8,6,0.8,139,17.6,177,22.4,790
520405,2017,Carver Middle/High School,0,High,Carver,41.8938148,-70.7556891,1.3,0.2,1.1,95.6,0.1,50.7,49.3,4,0.5,3,0.4,168,20.1,150,17.9,836
6350005,2017,Becket Washington School,0,Primary,Becket,42.331427,-73.0829471,0,0,0,96.8,0,56,44,1,0.8,0,0,27,21.6,34,27.2,125
6350025,2017,Craneville,0,Primary,Dalton,42.4750981,-73.1756408,0.2,2.1,3.8,89.8,0,53.6,46.4,7,1.7,6,1.4,66,15.6,149,35.3,422
6350035,2017,Kittredge,0,Primary,Hinsdale,42.438496,-73.121134,1.5,0.7,3,91.8,0,53,47,0,0,0,0,15,11.2,50,37.3,134
6350305,2017,Nessacus Regional Middle School,0,Middle,Dalton,42.468061,-73.138905,1,1,2.8,91.2,0.3,52.3,47.7,2,0.5,2,0.5,59,14.9,125,31.6,396
560030,2017,Byam School,0,Primary,Chelmsford,42.5739147,-71.382227,2,9.7,5.5,79,0.8,56.8,43.2,44,8.9,24,4.8,72,14.5,70,14.1,495
560005,2017,Center Elementary School,0,Primary,Chelmsford,42.6002153,-71.3433303,2.5,14.3,4.4,75.1,0,49.3,50.7,54,12.4,28,6.5,65,15,51,11.8,434
560025,2017,Charles D Harrington,0,Primary,North Chelmsford,42.6225252,-71.3791901,4.2,16.1,7.9,67.5,0,55.2,44.8,73,15.5,27,5.7,63,13.4,90,19.1,471
560305,2017,Col Moses Parker School,0,Middle,Chelmsford,42.6185086,-71.3834579,2.2,14.6,4.8,76.4,0,50.5,49.5,94,13,9,1.2,130,17.9,80,11,725
560310,2017,McCarthy Middle School,0,Middle,Chelmsford,42.6190597,-71.3672309,3.1,13.2,4,77.3,0,50.8,49.2,98,11.5,23,2.7,143,16.8,92,10.8,850
560015,2017,South Row,0,Primary,Chelmsford,42.5774985,-71.3357673,1.1,17.4,6.3,71.5,0,56.2,43.8,52,13.7,25,6.6,39,10.3,33,8.7,379
570050,2017,Clark Avenue School,0,Middle,Chelsea,42.3961055,-71.0306941,3.3,1.3,89.4,4.8,0.4,55.4,44.6,475,87.2,15,2.8,75,13.8,309,56.7,545
570030,2017,Edgar A Hooks Elementary,0,Primary,Chelsea,42.39942,-71.0191305,7.1,1,80.7,9,0.5,54.8,45.2,442,74.8,229,38.7,64,10.8,375,63.5,591
570045,2017,Eugene Wright Science and Technology Academy,0,Middle,Chelsea,42.3939463,-71.036498,6.2,1.5,83,7.3,0.6,56.8,43.2,414,79.8,28,5.4,98,18.9,319,61.5,519
570040,2017,Frank M Sokolowski Elementary,0,Primary,Chelsea,42.39942,-71.0191305,5.5,1.2,84.7,6.5,0,51.4,48.6,427,72.7,181,30.8,63,10.7,361,61.5,587
570035,2017,George F. Kelly Elementary,0,Primary,Chelsea,42.39942,-71.0191305,2.1,0.7,91.6,4.2,0,50.4,49.6,456,79.9,163,28.5,69,12.1,301,52.7,571
570055,2017,Joseph A. Browne School,0,Middle,Chelsea,42.3939463,-71.036498,5.9,2.1,86.6,5.2,0,48.8,51.2,516,89.6,299,51.9,49,8.5,306,53.1,576
570025,2017,William A Berkowitz Elementary,0,Primary,Chelsea,42.39942,-71.0191305,5.9,1.1,82.8,9.2,0,53.8,46.2,394,72.8,126,23.3,76,14,337,62.3,541
