school_id,year,african_american,asian,hispanic,white,native,male,female
790035,2001,0.6,3.5,0.3,95.5,0.0,55.9,44.1
790505,2001,0.3,3.8,1.5,94.4,0.0,50.8,49.2
790030,2001,1.0,0.3,1.0,97.6,0.0,52.5,47.5
790020,2001,0.9,3.1,0.2,95.8,0.0,52.7,47.3
790410,2001,0.4,1.6,1.1,96.9,0.0,51.4,48.6
6580020,2001,0.0,0.5,1.0,98.3,0.2,51.3,48.7
6580310,2001,0.1,0.2,0.1,99.5,0.0,51.0,49.0
6580005,2001,0.2,0.9,1.2,97.7,0.0,52.3,47.7
6580305,2001,1.0,0.3,1.3,97.4,0.0,51.1,48.9
6580030,2001,0.3,0.9,1.2,97.4,0.2,50.2,49.8
6580010,2001,0.3,2.6,0.9,96.3,0.0,53.6,46.4
6580505,2001,0.6,1.0,1.6,96.5,0.4,47.7,52.3
820004,2001,0.4,1.2,0.4,97.3,0.6,52.3,47.7
820006,2001,0.4,0.3,0.7,98.5,0.1,52.5,47.5
820505,2001,0.6,1.0,1.1,97.3,0.0,51.9,48.1
820305,2001,0.4,1.2,1.0,97.5,0.0,52.3,47.7
830005,2001,0.5,0.8,0.4,98.3,0.0,52.2,47.8
830505,2001,2.3,0.1,0.9,96.7,0.0,49.4,50.6
830010,2001,2.0,0.4,0.8,96.8,0.0,50.2,49.8
870305,2001,2.5,1.2,0.8,95.5,0.0,50.8,49.2
870505,2001,2.3,0.9,1.5,95.4,0.0,49.9,50.1
870010,2001,2.4,1.7,1.0,94.9,0.0,52.7,47.3
870013,2001,2.3,1.1,0.7,96.0,0.0,49.1,50.9
870015,2001,4.1,0.0,0.3,94.6,1.0,50.3,49.7
850005,2001,1.8,1.1,1.5,94.9,0.7,54.6,45.4
860005,2001,0.0,3.5,0.0,96.5,0.0,54.3,45.7
860505,2001,0.8,4.8,2.0,92.4,0.0,48.2,51.8
860010,2001,0.0,0.9,0.0,99.1,0.0,50.4,49.6
860020,2001,1.2,4.2,3.6,91.0,0.0,52.1,47.9
860305,2001,0.1,3.4,3.7,92.1,0.6,49.5,50.5
880003,2001,1.9,4.3,1.9,91.8,0.0,54.1,45.9
880405,2001,2.1,1.0,1.2,95.6,0.1,51.5,48.5
880025,2001,2.0,2.9,1.3,93.6,0.2,51.3,48.7
880020,2001,2.5,1.5,0.0,96.0,0.0,52.1,47.9
880505,2001,2.7,2.2,2.5,92.6,0.0,51.4,48.6
880015,2001,1.1,2.4,0.2,96.4,0.0,53.4,46.6
890005,2001,2.0,2.0,2.3,93.7,0.0,50.9,49.1
4280305,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910030,2001,0.7,0.0,0.0,99.3,0.0,47.9,52.1
930003,2001,8.6,6.7,11.1,73.3,0.3,49.2,50.8
930505,2001,10.0,4.2,12.1,73.6,0.1,48.9,51.1
930028,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930038,2001,8.2,3.4,10.2,78.2,0.0,48.4,51.6
930018,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930058,2001,8.9,5.2,14.1,71.7,0.2,49.7,50.3
930010,2001,9.1,8.3,31.4,51.2,0.0,55.4,44.6
4100205,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940010,2001,1.3,0.0,0.6,98.1,0.0,52.3,47.7
940505,2001,1.7,1.2,1.5,95.3,0.3,48.7,51.3
940305,2001,1.3,0.2,0.3,97.7,0.5,54.1,45.9
940030,2001,3.0,1.0,1.0,95.1,0.0,51.7,48.3
950505,2001,4.5,6.1,5.9,82.9,0.6,46.2,53.8
950305,2001,6.4,8.6,6.7,77.3,1.0,53.1,46.9
950140,2001,3.5,1.0,1.0,94.2,0.3,55.0,45.0
950045,2001,9.0,0.9,3.3,86.4,0.4,51.8,48.2
950320,2001,7.0,4.1,11.3,77.3,0.3,51.3,48.7
950315,2001,4.4,2.0,3.8,89.8,0.0,49.7,50.3
950145,2001,6.0,15.2,4.3,74.5,0.0,52.5,47.5
950130,2001,7.4,5.7,3.3,83.2,0.4,45.1,54.9
950065,2001,10.6,9.0,15.9,63.0,1.6,54.0,46.0
960005,2001,5.9,0.5,1.1,91.2,1.4,50.2,49.8
960505,2001,3.1,1.3,1.9,92.9,0.8,47.9,52.1
960405,2001,2.3,0.4,2.7,93.6,1.0,50.2,49.8
960305,2001,3.2,1.0,2.9,91.8,1.1,51.1,48.9
960020,2001,2.1,2.6,3.2,91.0,1.1,52.9,47.1
960030,2001,2.5,0.0,3.0,93.9,0.6,52.3,47.7
960015,2001,2.9,0.5,1.7,93.5,1.4,47.8,52.2
6620020,2001,1.2,1.2,1.2,95.7,0.6,56.7,43.3
970016,2001,6.8,7.0,35.2,50.8,0.2,48.9,51.1
970505,2001,7.9,12.1,21.2,58.7,0.1,50.7,49.3
970048,2001,5.5,9.1,29.1,55.9,0.4,49.6,50.4
970043,2001,6.6,11.2,25.4,56.8,0.0,50.6,49.4
970060,2001,5.5,10.9,39.8,43.4,0.4,51.3,48.7
980005,2001,0.0,0.0,0.0,100.0,0.0,49.1,50.9
4130505,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460550,2001,3.1,5.9,1.4,89.6,0.0,48.0,52.0
990050,2001,1.1,0.0,1.1,97.9,0.0,51.8,48.2
990505,2001,3.3,2.8,1.7,92.3,0.0,47.3,52.7
990405,2001,3.1,1.6,1.9,93.4,0.0,51.2,48.8
990015,2001,0.6,1.2,0.0,98.1,0.0,47.4,52.6
990020,2001,0.8,2.1,1.1,95.6,0.4,54.4,45.6
1000035,2001,5.9,1.5,39.0,53.6,0.0,53.8,46.2
1000006,2001,2.1,8.1,30.1,59.0,0.8,48.4,51.6
1000302,2001,11.9,5.8,11.9,70.1,0.2,53.8,46.2
1000007,2001,3.5,17.5,12.4,66.2,0.4,56.0,44.0
1000515,2001,7.6,5.1,11.2,76.0,0.1,49.8,50.2
1000305,2001,5.7,3.6,20.5,70.3,0.0,49.1,50.9
1000015,2001,3.9,5.7,12.9,76.8,0.6,53.5,46.5
1000045,2001,10.8,3.7,8.1,77.1,0.2,50.9,49.1
1000050,2001,12.3,4.0,16.8,67.0,0.0,52.6,47.4
1000039,2001,4.0,3.3,5.6,87.1,0.0,50.2,49.8
1000310,2001,7.5,4.7,14.5,73.1,0.3,48.0,52.0
1000055,2001,14.3,1.3,22.4,61.8,0.2,49.3,50.7
4180305,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4780505,2001,1.7,2.6,1.2,94.5,0.0,48.8,51.2
1010035,2001,1.9,2.8,0.9,93.9,0.5,51.1,48.9
1010003,2001,0.6,1.9,0.0,97.4,0.0,47.7,52.3
1010505,2001,0.4,1.6,1.2,96.7,0.1,46.7,53.3
1010012,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010405,2001,1.1,3.0,0.4,95.5,0.0,47.4,52.6
1010013,2001,1.2,1.6,0.1,96.8,0.3,54.4,45.6
1010010,2001,0.7,0.6,0.3,97.5,0.9,50.7,49.3
1010030,2001,0.4,1.6,0.2,96.5,1.2,48.8,51.2
1010032,2001,1.4,3.2,0.9,93.5,0.9,53.0,47.0
1010310,2001,0.7,1.3,0.8,95.6,1.5,50.3,49.7
8180605,2001,0.8,0.2,2.5,95.5,1.0,66.0,34.0
6650505,2001,0.5,0.3,0.9,98.3,0.0,48.6,51.4
6650305,2001,1.6,0.2,0.3,97.8,0.1,50.8,49.2
6700505,2001,0.6,2.2,0.8,96.2,0.2,48.3,51.7
1030001,2001,3.6,3.0,5.9,87.3,0.2,52.2,47.8
1030505,2001,1.9,2.0,4.2,91.6,0.2,49.7,50.3
1030405,2001,2.4,1.3,4.9,91.5,0.0,50.5,49.5
1030020,2001,3.6,1.7,6.0,88.4,0.4,51.9,48.1
6720059,2001,0.0,0.0,1.5,98.5,0.0,56.5,43.5
6720505,2001,0.2,0.7,0.9,97.9,0.2,47.9,52.1
6720143,2001,0.0,0.0,1.3,98.0,0.7,55.0,45.0
1050505,2001,0.6,0.4,2.4,95.9,0.7,52.4,47.6
1050010,2001,0.2,1.0,0.0,98.8,0.0,46.9,53.1
1050005,2001,0.0,0.3,0.5,99.2,0.0,55.5,44.5
6740005,2001,3.2,4.0,2.4,87.3,3.2,53.2,46.8
6740310,2001,2.2,3.0,2.2,91.4,1.1,48.5,51.5
6740015,2001,2.3,0.0,11.9,85.9,0.0,48.0,52.0
6740050,2001,2.6,1.8,2.9,92.4,0.3,51.8,48.2
6740505,2001,2.5,1.4,2.5,92.3,1.4,46.6,53.4
1070010,2001,1.3,0.4,1.3,97.0,0.0,49.6,50.4
1070020,2001,0.9,0.4,0.0,98.7,0.0,56.0,44.0
1070505,2001,0.5,0.7,2.2,96.6,0.1,50.9,49.1
1070025,2001,1.8,1.9,4.3,91.4,0.6,52.4,47.6
1070042,2001,0.0,1.8,1.8,95.6,0.9,53.5,46.5
1070305,2001,1.0,0.3,1.6,97.1,0.0,51.5,48.5
1070045,2001,3.3,1.7,5.0,89.2,0.8,51.0,49.0
1070050,2001,0.3,1.3,0.8,97.8,0.0,51.5,48.5
1090005,2001,0.0,0.0,0.0,100.0,0.0,25.0,75.0
1100200,2001,0.2,2.0,1.0,96.3,0.5,53.4,46.6
1100505,2001,0.8,1.9,2.3,94.5,0.6,49.7,50.3
1100305,2001,0.5,0.7,1.0,97.0,0.7,53.3,46.7
1100025,2001,1.6,2.7,1.3,92.2,2.1,55.5,44.5
1100005,2001,0.8,1.8,1.3,96.1,0.0,53.4,46.6
1110004,2001,0.3,0.0,0.3,99.3,0.0,48.5,51.5
1110505,2001,1.3,0.7,0.7,97.2,0.2,49.9,50.1
1110010,2001,0.3,1.2,0.3,98.2,0.0,49.2,50.8
8210605,2001,0.9,1.4,1.7,95.5,0.5,64.7,35.3
8230605,2001,1.2,1.2,74.6,22.9,0.1,52.9,47.1
8280605,2001,2.0,8.5,23.7,65.6,0.2,52.7,47.3
8250605,2001,8.0,0.8,7.7,82.9,0.6,54.3,45.7
1140010,2001,1.9,2.8,8.0,87.3,0.0,55.7,44.3
1140025,2001,5.2,0.8,11.9,81.3,0.8,52.8,47.2
1140030,2001,1.4,2.8,2.1,93.0,0.7,51.4,48.6
1140505,2001,2.2,1.7,4.0,92.0,0.2,49.6,50.4
1140305,2001,2.0,1.4,4.9,91.6,0.2,48.8,51.2
1140035,2001,4.3,2.2,13.0,80.5,0.0,50.6,49.4
6730001,2001,0.0,2.6,0.0,97.4,0.0,55.2,44.8
6730010,2001,0.5,1.7,0.3,97.5,0.0,56.1,43.9
6730505,2001,0.2,2.3,0.6,96.9,0.0,50.2,49.8
6730305,2001,0.6,2.6,0.6,95.9,0.3,49.4,50.6
6730005,2001,0.0,2.5,0.0,97.2,0.3,55.2,44.8
1170015,2001,0.5,1.4,2.3,95.8,0.0,49.2,50.8
1170505,2001,1.0,2.5,1.5,95.0,0.0,48.8,51.2
1180005,2001,0.0,2.6,0.7,96.7,0.0,51.2,48.8
6750007,2001,1.1,1.1,0.0,97.7,0.0,51.0,49.0
6750010,2001,0.5,1.9,0.8,96.7,0.0,49.6,50.4
6750505,2001,1.2,1.3,0.9,95.5,1.2,47.5,52.5
6750310,2001,0.4,2.2,0.4,97.0,0.0,49.6,50.4
6750015,2001,1.3,3.6,0.8,94.3,0.0,59.7,40.3
6800005,2001,3.0,0.7,0.0,95.9,0.4,55.2,44.8
6800025,2001,2.1,2.4,2.1,93.3,0.0,54.0,46.0
6800505,2001,1.8,2.1,1.3,94.6,0.2,50.3,49.7
6800030,2001,1.8,1.3,1.6,95.3,0.0,52.8,47.2
6800050,2001,1.3,2.5,1.6,94.7,0.0,46.9,53.1
6800305,2001,1.7,0.7,0.5,97.1,0.0,47.9,52.1
6800310,2001,1.7,1.9,0.8,95.6,0.0,52.3,47.7
6830505,2001,0.4,0.4,0.2,98.9,0.1,45.0,55.0
1210005,2001,0.0,0.0,0.0,100.0,0.0,61.4,38.6
1220004,2001,1.5,0.4,0.0,98.1,0.0,54.3,45.7
1220005,2001,0.5,0.8,0.0,98.7,0.0,50.7,49.3
1220505,2001,0.6,1.3,0.1,97.9,0.0,49.1,50.9
1220305,2001,0.7,0.9,0.6,97.8,0.0,51.2,48.8
1220015,2001,0.4,1.7,0.0,97.8,0.0,46.6,53.4
1250505,2001,0.9,3.2,1.8,93.9,0.2,48.7,51.3
1250005,2001,0.5,4.9,0.8,93.8,0.0,47.8,52.2
1270005,2001,0.4,0.8,0.0,98.8,0.0,55.4,44.6
1270505,2001,0.0,0.5,0.5,98.6,0.5,50.9,49.1
1280005,2001,4.1,7.3,17.9,70.7,0.0,50.4,49.6
1280008,2001,2.1,3.3,5.2,89.4,0.0,51.1,48.9
1280035,2001,2.2,1.2,4.3,92.3,0.0,49.8,50.2
1280100,2001,5.0,2.7,23.4,69.0,0.0,53.3,46.7
1280020,2001,0.0,0.5,2.6,96.9,0.0,48.7,51.3
1280050,2001,2.2,0.4,20.8,76.7,0.0,51.2,48.8
1280026,2001,4.0,1.0,25.5,69.5,0.0,48.0,52.0
1280027,2001,2.7,0.4,4.9,92.0,0.0,53.1,46.9
1280033,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280505,2001,2.8,1.9,15.8,79.4,0.1,47.9,52.1
1280085,2001,3.5,1.4,10.4,84.8,0.0,51.8,48.2
1280045,2001,1.5,1.0,10.1,86.9,0.5,63.8,36.2
1280054,2001,5.1,0.6,14.4,79.9,0.0,50.4,49.6
1280073,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280075,2001,2.7,2.3,15.9,78.9,0.2,52.9,47.1
1280080,2001,3.1,0.0,5.6,91.4,0.0,59.3,40.7
6850005,2001,0.8,1.6,2.4,94.4,0.8,50.8,49.2
4520505,2001,79.9,3.0,14.8,1.2,1.2,24.9,75.1
4500105,2001,2.2,0.7,1.4,94.2,1.4,55.8,44.2
1310505,2001,0.8,2.3,1.1,95.7,0.1,49.5,50.5
1310410,2001,1.0,2.1,1.0,95.8,0.0,48.0,52.0
1310019,2001,0.5,0.5,1.7,96.9,0.3,52.2,47.8
1310020,2001,2.2,2.9,0.5,94.4,0.0,52.1,47.9
1310010,2001,2.8,2.6,0.6,94.0,0.0,52.6,47.4
1330505,2001,6.5,1.3,4.2,87.9,0.2,48.7,51.3
1330018,2001,7.9,2.7,2.9,86.5,0.0,55.4,44.6
1330025,2001,8.4,2.5,2.3,86.5,0.3,50.4,49.6
1350005,2001,0.4,0.7,1.8,94.7,2.5,56.7,43.3
1360505,2001,0.9,1.4,0.7,97.0,0.0,51.0,49.0
1360007,2001,0.6,1.1,1.6,96.6,0.1,55.2,44.8
1360010,2001,0.5,1.5,1.0,97.0,0.0,51.2,48.8
1360305,2001,0.8,1.0,1.4,96.7,0.1,47.1,52.9
1370045,2001,4.9,2.2,70.2,22.6,0.0,52.3,47.7
1370505,2001,4.6,1.3,46.9,47.0,0.2,47.6,52.4
1370003,2001,1.9,1.2,45.3,51.6,0.0,54.0,46.0
1370040,2001,2.9,0.8,79.4,16.8,0.0,52.9,47.1
1370055,2001,3.4,1.2,72.3,22.7,0.4,51.8,48.2
1370015,2001,2.0,1.3,69.8,26.9,0.0,51.8,48.2
1370060,2001,2.5,0.8,79.2,17.5,0.0,55.4,44.6
1370025,2001,2.9,0.0,75.7,21.5,0.0,51.8,48.2
1370605,2001,2.1,0.0,82.0,15.9,0.0,56.7,43.3
1380505,2001,0.7,0.5,1.0,97.3,0.5,49.0,51.0
1380010,2001,1.9,2.4,1.5,94.1,0.1,50.1,49.9
1390005,2001,0.4,2.0,0.2,97.4,0.0,51.9,48.1
1390010,2001,0.2,1.3,0.7,97.8,0.0,53.6,46.4
1390015,2001,0.6,1.5,0.8,97.1,0.0,50.6,49.4
1390505,2001,1.4,3.9,0.7,93.6,0.4,52.0,48.0
1390305,2001,1.0,2.1,0.7,96.2,0.0,49.0,51.0
1390003,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410030,2001,1.3,1.3,4.1,92.0,1.3,56.9,43.1
1410015,2001,2.2,2.7,1.2,93.8,0.0,56.5,43.5
1410505,2001,0.7,1.0,2.4,95.6,0.2,48.5,51.5
1410410,2001,2.1,0.5,2.1,95.1,0.2,50.7,49.3
1410007,2001,0.7,3.5,2.8,92.6,0.4,57.2,42.8
1420505,2001,1.2,1.9,1.4,95.0,0.5,49.5,50.5
1420015,2001,1.0,0.5,0.3,97.0,1.2,53.5,46.5
1420305,2001,2.2,0.6,1.2,95.7,0.3,53.1,46.9
1440505,2001,0.7,1.9,0.9,96.1,0.4,48.3,51.7
1440305,2001,0.6,1.6,0.4,97.3,0.2,50.2,49.8
1440007,2001,1.4,1.8,1.6,95.1,0.0,49.6,50.4
1440015,2001,1.4,2.4,1.8,94.2,0.2,48.7,51.3
6900505,2001,0.8,1.4,1.1,96.6,0.1,48.8,51.2
6900510,2001,0.5,1.2,0.3,98.0,0.0,46.4,53.6
1450005,2001,1.3,0.4,0.2,98.1,0.0,51.8,48.2
1450020,2001,1.3,0.4,0.1,98.1,0.0,52.9,47.1
1480005,2001,1.9,3.1,0.0,95.0,0.0,51.4,48.6
1490015,2001,2.6,3.2,83.6,10.7,0.0,53.5,46.5
1490053,2001,4.2,1.0,77.5,17.3,0.0,49.2,50.8
1490080,2001,3.0,11.8,63.5,21.8,0.0,49.8,50.2
1490040,2001,4.1,1.1,90.2,4.6,0.0,50.4,49.6
1490022,2001,2.1,3.2,88.1,6.5,0.0,52.2,47.8
1490020,2001,1.8,1.5,87.8,8.8,0.0,53.2,46.8
1490003,2001,2.9,7.8,63.7,25.3,0.4,49.4,50.6
1490075,2001,1.1,0.0,95.2,3.7,0.0,48.2,51.8
1490002,2001,2.1,0.7,90.4,6.8,0.0,52.7,47.3
1490018,2001,2.1,4.1,67.5,26.2,0.1,52.0,48.0
4540205,2001,0.4,1.7,97.3,0.6,0.0,51.0,49.0
1500025,2001,1.4,1.4,7.0,89.2,1.0,52.6,47.4
1500505,2001,0.9,0.9,6.0,90.7,1.5,53.6,46.4
1510505,2001,1.7,1.5,2.2,94.6,0.0,46.7,53.3
1510005,2001,2.0,1.1,3.1,92.6,1.1,52.0,48.0
1510015,2001,0.4,1.7,1.5,96.2,0.2,51.8,48.2
1510010,2001,2.3,1.9,1.9,93.8,0.2,51.1,48.9
1520505,2001,0.0,2.0,2.2,95.6,0.2,48.1,51.9
1520015,2001,0.5,1.8,4.2,93.5,0.0,52.5,47.5
1530003,2001,7.3,4.6,17.9,70.2,0.0,57.8,42.2
1530007,2001,4.3,1.4,30.0,64.2,0.1,50.2,49.8
1530025,2001,6.2,4.7,17.5,70.6,1.0,50.0,50.0
1530605,2001,3.4,2.8,20.7,72.9,0.2,69.9,30.1
1530505,2001,4.9,4.7,12.1,78.1,0.1,44.6,55.4
1530030,2001,3.2,5.4,17.8,73.5,0.1,49.9,50.1
1530040,2001,6.4,6.0,27.6,59.6,0.4,51.2,48.8
1530045,2001,2.7,3.1,24.9,69.2,0.1,52.2,47.8
1530320,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540005,2001,2.5,3.2,3.8,89.9,0.6,48.7,51.3
1550008,2001,7.2,18.8,3.3,70.5,0.2,50.2,49.8
1550006,2001,5.4,16.3,1.5,76.6,0.2,46.7,53.3
1550015,2001,4.6,11.4,2.3,81.7,0.0,55.3,44.7
1550030,2001,4.6,20.2,2.1,72.9,0.2,51.7,48.3
1550305,2001,5.1,14.9,1.9,78.2,0.0,51.9,48.1
1550010,2001,6.2,17.1,1.5,75.3,0.0,48.4,51.6
1550505,2001,5.3,15.6,0.9,78.1,0.1,51.1,48.9
1550035,2001,4.8,12.6,2.1,80.3,0.2,51.0,49.0
1550310,2001,5.4,11.2,1.6,81.4,0.4,51.6,48.4
1570305,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570006,2001,13.9,5.8,5.4,74.6,0.3,58.3,41.7
1570025,2001,12.3,5.9,2.7,79.1,0.0,50.4,49.6
6950505,2001,7.0,4.4,1.3,87.2,0.1,50.9,49.1
1580505,2001,0.9,1.2,0.6,97.3,0.0,48.2,51.8
1580305,2001,0.0,0.9,0.5,98.6,0.0,46.8,53.2
1580015,2001,0.0,1.4,0.0,98.6,0.0,51.9,48.1
1580005,2001,0.0,2.1,1.1,96.8,0.0,48.0,52.0
1590005,2001,2.7,4.7,0.0,92.7,0.0,50.8,49.2
1590010,2001,1.7,2.6,0.7,95.0,0.0,52.6,47.4
1590017,2001,2.6,5.2,0.7,91.5,0.0,54.8,45.2
1590505,2001,3.1,3.8,0.9,92.0,0.2,50.1,49.9
1590305,2001,0.9,3.2,0.2,95.7,0.0,51.6,48.4
1590025,2001,2.8,7.2,0.6,89.3,0.0,56.6,43.4
1600020,2001,3.8,53.9,8.6,33.8,0.0,51.4,48.6
1600310,2001,1.8,41.7,10.3,46.3,0.0,55.7,44.3
1600030,2001,3.9,48.8,13.9,33.4,0.0,52.5,47.5
1600080,2001,4.2,46.5,21.3,28.1,0.0,54.8,45.2
1600345,2001,3.4,22.8,35.0,38.8,0.0,50.5,49.5
1600002,2001,7.9,11.3,28.5,52.1,0.2,49.3,50.7
1600015,2001,3.0,28.4,14.6,54.0,0.0,48.8,51.2
1600330,2001,4.8,15.0,33.1,47.1,0.0,51.7,48.3
1600315,2001,5.4,38.6,15.5,40.4,0.0,51.6,48.4
1600340,2001,2.1,10.2,35.4,52.3,0.0,51.4,48.6
1600050,2001,3.4,34.7,12.4,49.6,0.0,52.5,47.5
1600010,2001,3.4,23.9,28.8,43.8,0.2,47.9,52.1
1600505,2001,4.6,37.3,15.0,43.0,0.0,52.0,48.0
1600027,2001,2.1,9.2,15.0,73.8,0.0,55.0,45.0
1600036,2001,4.8,24.1,23.3,47.8,0.0,48.6,51.4
1600040,2001,2.2,10.6,29.3,57.9,0.0,52.0,48.0
1600018,2001,1.4,27.5,8.7,62.3,0.0,56.5,43.5
1600075,2001,3.7,6.6,39.2,50.4,0.0,53.7,46.3
1600055,2001,7.3,45.9,13.0,33.7,0.0,55.3,44.7
4560050,2001,8.9,33.4,45.0,12.7,0.0,49.3,50.7
4580505,2001,5.7,17.0,11.3,66.0,0.0,43.4,56.6
1610505,2001,0.9,1.0,1.8,96.1,0.2,50.8,49.2
1610305,2001,1.1,0.8,1.3,96.7,0.1,53.3,46.7
1610023,2001,1.0,1.0,1.0,97.1,0.0,50.1,49.9
1620505,2001,1.2,2.0,2.5,94.3,0.0,48.2,51.8
1630016,2001,12.4,27.9,27.7,31.4,0.4,52.4,47.6
1630011,2001,16.5,2.5,14.7,65.6,0.7,51.6,48.4
1630405,2001,12.3,17.6,18.9,51.1,0.0,52.4,47.6
1630020,2001,17.7,8.8,30.7,42.8,0.0,49.1,50.9
1630090,2001,8.4,12.5,8.4,70.5,0.3,54.5,45.5
1630505,2001,15.0,19.3,16.3,49.3,0.1,45.0,55.0
1630035,2001,20.4,19.9,40.1,19.5,0.0,50.8,49.2
1630045,2001,13.6,5.8,62.7,17.7,0.1,52.8,47.2
1630095,2001,10.7,5.4,9.3,74.2,0.4,49.6,50.4
1630055,2001,13.0,8.3,20.1,58.3,0.2,50.4,49.6
1630060,2001,13.2,17.0,49.1,20.4,0.3,51.3,48.7
1630030,2001,12.3,10.4,31.0,46.3,0.0,48.5,51.5
1630070,2001,13.5,15.0,14.2,57.3,0.0,52.7,47.3
1630510,2001,14.2,12.7,24.7,48.4,0.1,48.2,51.8
1630605,2001,14.4,10.5,35.9,38.7,0.5,63.2,36.8
1630075,2001,12.8,5.8,5.2,76.2,0.0,52.3,47.7
1630420,2001,12.6,6.9,12.9,67.2,0.4,50.6,49.4
1630050,2001,20.2,16.4,31.5,31.7,0.2,51.5,48.5
1630085,2001,5.5,4.6,31.3,58.6,0.0,54.9,45.1
1630305,2001,12.8,12.2,46.7,28.2,0.1,51.5,48.5
1630100,2001,17.4,13.9,33.4,35.2,0.0,50.2,49.8
1630080,2001,17.0,14.9,15.4,51.6,1.1,54.8,45.2
1630040,2001,23.9,23.7,32.5,19.7,0.2,54.7,45.3
1640010,2001,1.9,3.6,1.4,93.2,0.0,55.3,44.7
1640505,2001,1.5,1.9,1.5,94.4,0.8,44.9,55.1
1640405,2001,1.1,3.2,0.8,94.7,0.2,53.4,46.6
1640020,2001,1.4,1.7,1.1,95.6,0.3,55.1,44.9
4680505,2001,1.5,20.0,0.0,78.5,0.0,63.1,36.9
1650003,2001,12.1,30.2,4.8,52.4,0.4,52.3,47.7
1650013,2001,16.6,24.9,6.9,51.2,0.3,53.5,46.5
1650027,2001,9.9,7.5,17.2,65.4,0.0,55.1,44.9
1650047,2001,8.8,18.9,5.4,66.8,0.1,50.7,49.3
1650049,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650505,2001,17.2,23.1,9.8,49.8,0.2,48.5,51.5
1650057,2001,18.2,11.8,7.8,61.9,0.3,51.5,48.5
6980020,2001,0.8,0.8,0.0,98.1,0.3,53.5,46.5
6980510,2001,0.2,0.8,0.2,98.8,0.0,48.8,51.2
6980010,2001,0.3,0.5,0.3,99.0,0.0,48.7,51.3
1670007,2001,2.2,2.1,1.1,94.6,0.0,51.2,48.8
1670035,2001,4.0,1.2,0.5,94.0,0.3,53.9,46.1
1670014,2001,3.6,1.2,0.8,94.5,0.0,53.4,46.6
1670505,2001,3.7,1.3,1.3,93.6,0.0,51.6,48.4
1670003,2001,0.0,0.8,0.8,98.3,0.0,43.2,56.8
1680015,2001,0.7,0.0,2.8,96.5,0.0,46.8,53.2
1680020,2001,0.7,1.0,1.0,97.3,0.0,56.0,44.0
1680010,2001,6.8,3.0,0.0,90.2,0.0,46.8,53.2
1680005,2001,5.1,1.5,1.7,91.7,0.0,55.8,44.2
1680505,2001,3.4,1.0,0.7,94.8,0.0,46.5,53.5
4640305,2001,0.0,0.0,0.0,100.0,0.0,52.8,47.2
1690005,2001,4.4,0.4,0.0,95.2,0.0,53.7,46.3
1700030,2001,1.8,5.6,18.6,73.9,0.0,52.7,47.3
1700006,2001,2.8,9.2,5.7,82.3,0.0,54.6,45.4
1700008,2001,2.9,3.9,18.5,74.7,0.0,55.4,44.6
1700505,2001,2.2,4.2,17.8,74.9,0.8,52.2,47.8
1700025,2001,3.0,1.9,24.1,70.9,0.0,49.1,50.9
1710015,2001,0.2,1.8,0.7,97.2,0.0,53.2,46.8
1710005,2001,0.6,0.9,0.9,97.7,0.0,54.3,45.7
1710310,2001,0.7,0.6,1.3,97.2,0.3,51.5,48.5
1710020,2001,0.0,0.4,0.2,99.4,0.0,52.2,47.8
1710505,2001,0.9,0.6,0.7,97.8,0.0,52.5,47.5
1710025,2001,2.2,0.4,1.2,96.2,0.0,53.8,46.2
1710010,2001,0.4,0.8,0.4,98.4,0.0,50.0,50.0
4660550,2001,3.8,0.0,0.0,94.3,1.9,46.8,53.2
7000505,2001,3.1,1.5,7.3,85.6,2.5,53.7,46.3
7050505,2001,0.5,1.2,0.6,97.6,0.0,46.2,53.8
7050405,2001,0.6,0.3,0.6,98.3,0.3,53.6,46.4
1720005,2001,4.5,1.7,3.4,84.3,6.2,52.1,47.9
1720505,2001,6.1,1.0,3.0,82.7,7.2,47.7,52.3
1720035,2001,5.2,1.0,2.6,84.5,6.7,53.7,46.3
1730005,2001,2.5,0.6,0.0,96.3,0.6,55.1,44.9
1730010,2001,0.4,0.0,0.8,98.8,0.0,48.8,51.2
1740305,2001,1.9,1.8,5.1,91.1,0.1,52.5,47.5
1740010,2001,1.8,1.6,6.0,90.4,0.2,49.3,50.7
1740505,2001,1.9,0.8,6.2,90.7,0.4,51.2,48.8
1750005,2001,0.4,2.5,0.4,96.7,0.0,49.5,50.5
1750505,2001,1.1,1.4,1.1,96.3,0.1,49.5,50.5
